timestamp;server.timestamp;ident;position.latitude;position.longitude;position.altitude;position.speed;position.direction;movement.status;x.acceleration;y.acceleration;z.acceleration;can.ambient.air.temperature;can.engine.coolant.temperature;can.engine.load.level;can.engine.rpm;can.throttle.pedal.level;can.short.fuel.trim;can.maf.air.flow.rate;can.vehicle.speed
27/10/2022 10:22:31;27/10/2022 10:24:06;359633107827987;51.119425;71.503575;366;37;291;TRUE;0.566;0.375;-2.091;3;90;23;1500;0;-1;3.27;35
27/10/2022 10:22:31;27/10/2022 10:24:06;359633107827987;51.119425;71.503575;366;37;291;TRUE;0.566;0.375;-2.091;3;90;23;1500;0;-1;3.27;35
27/10/2022 10:22:32;27/10/2022 10:24:06;359633107827987;51.119442;71.503488;367;28;297;TRUE;0.421;0.304;-2.043;3;90;21;1066;0;-3;2.86;16
27/10/2022 10:22:32;27/10/2022 10:24:02;359633107827987;51.119442;71.503488;367;28;297;TRUE;0.421;0.304;-2.043;3;90;21;1066;0;-3;2.86;16
27/10/2022 10:22:33;27/10/2022 10:24:02;359633107827987;51.11946;71.503422;368;23;298;TRUE;0.337;0.165;-2.007;3;90;33;943;0;-8;3.42;7
27/10/2022 10:22:34;27/10/2022 10:24:02;359633107827987;51.119437;71.503433;369;9;309;TRUE;0.337;0.165;-2.007;3;90;33;943;0;-8;3.42;7
27/10/2022 10:22:39;27/10/2022 10:23:40;359633107827987;51.119413;71.503482;371;0;309;TRUE;0.194;0.095;-2.002;3;91;33;755;0;0;2.85;0
27/10/2022 10:22:44;27/10/2022 10:23:40;359633107827987;51.119413;71.503482;371;0;309;TRUE;0.181;0.074;-2.009;3;91;32;750;0;-2;2.82;0
27/10/2022 10:22:49;27/10/2022 10:23:34;359633107827987;51.119332;71.503458;369;10;286;TRUE;0.055;0.341;-2.13;3;92;65;2632;0;-7;17.62;16
27/10/2022 10:22:50;27/10/2022 10:24:02;359633107827987;51.119342;71.50339;369;17;299;TRUE;0.137;0.262;-2.344;3;92;71;2541;0;-3;22.67;24
27/10/2022 10:22:52;27/10/2022 10:24:02;359633107827987;51.119367;71.503205;370;28;298;TRUE;0.155;-0.029;-2.091;3;91;100;2207;0;-3;25.52;36
27/10/2022 10:22:54;27/10/2022 10:23:34;359633107827987;51.11941;71.502907;371;39;288;TRUE;0.118;0.218;-2.167;3;91;74;2296;0;-1;22.64;41
27/10/2022 10:22:59;27/10/2022 10:23:34;359633107827987;51.119562;71.501962;372;48;283;TRUE;0.263;0.294;-2.199;3;90;84;1738;0;-3;16.32;53
27/10/2022 10:23:04;27/10/2022 10:23:34;359633107827987;51.119743;71.500918;370;56;284;TRUE;0.215;0.341;-2.074;3;91;45;1917;0;-3;9.82;57
27/10/2022 10:23:09;27/10/2022 10:23:34;359633107827987;51.120098;71.499668;369;60;281;TRUE;0.295;0.566;-2.205;3;91;39;1961;0;3;9.13;58
27/10/2022 10:23:14;27/10/2022 10:23:34;359633107827987;51.1203;71.498525;369;55;283;TRUE;0.275;0.389;-2.313;3;91;20;1906;0;5;2.5;59
27/10/2022 10:23:18;27/10/2022 10:24:02;359633107827987;51.120422;71.497645;370;66;290;TRUE;0.329;0.039;-2.164;3;91;28;1913;0;0;10.46;58
27/10/2022 10:23:19;27/10/2022 10:23:34;359633107827987;51.120462;71.497417;370;66;289;TRUE;0.3;0.369;-2.25;3;91;28;1913;0;0;10.46;58
27/10/2022 10:23:21;27/10/2022 10:24:02;359633107827987;51.120437;71.497032;376;55;282;TRUE;0.245;0.294;-2.315;3;91;29;1916;0;0;10.9;58
27/10/2022 10:23:24;27/10/2022 10:23:34;359633107827987;51.12049;71.496393;379;50;279;TRUE;0.293;0.413;-2.336;3;91;33;1877;0;2;6.89;58
27/10/2022 10:23:29;27/10/2022 10:23:34;359633107827987;51.120605;71.495373;379;50;280;TRUE;0.249;0.275;-2.259;3;90;32;1777;0;-1;7.15;55
27/10/2022 10:23:34;27/10/2022 10:23:40;359633107827987;51.120762;71.494367;379;56;284;TRUE;0.053;0.077;-2.129;3;90;21;1406;0;-7;3.58;47
27/10/2022 10:23:36;27/10/2022 10:24:02;359633107827987;51.120818;71.493987;378;46;279;TRUE;0.257;0.179;-2.119;3;90;92;1788;0;-1;21.32;51
27/10/2022 10:23:39;27/10/2022 10:23:42;359633107827987;51.120898;71.493385;376;53;281;TRUE;0.32;0.195;-2.23;3;90;83;1808;0;-6;16.79;56
27/10/2022 10:23:44;27/10/2022 10:23:45;359633107827987;51.120948;71.49239;367;51;275;TRUE;0.027;-0.048;-2.214;3;90;47;1998;0;-2;11.23;60
27/10/2022 10:23:49;27/10/2022 10:23:58;359633107827987;51.121105;71.491322;360;53;278;TRUE;0.285;0.168;-2.112;3;90;49;2059;0;-1;13.42;64
27/10/2022 10:23:54;27/10/2022 10:23:58;359633107827987;51.12133;71.49016;352;57;283;TRUE;0.204;0.238;-2.109;3;90;28;1894;0;3;6.6;59
27/10/2022 10:23:59;27/10/2022 10:24:03;359633107827987;51.121527;71.489058;350;55;283;TRUE;0.335;0.315;-2.108;3;89;17;1883;0;1;7.84;56
27/10/2022 10:24:04;27/10/2022 10:24:07;359633107827987;51.121743;71.488027;358;53;289;TRUE;0.206;0.142;-2.214;3;89;16;1630;0;-3;3.12;53
27/10/2022 10:24:09;27/10/2022 10:24:11;359633107827987;51.121973;71.487083;365;39;281;TRUE;0.321;0.172;-2.101;3;89;21;1290;0;0;3.34;43
27/10/2022 10:24:10;27/10/2022 10:24:13;359633107827987;51.121973;71.487083;365;39;281;TRUE;0.276;0.213;-2.108;3;89;22;1195;0;0;3.28;38
27/10/2022 10:24:10;27/10/2022 10:24:13;359633107827987;51.121973;71.487083;365;39;281;TRUE;0.276;0.213;-2.108;3;89;22;1195;0;0;3.28;38
27/10/2022 10:24:11;27/10/2022 10:24:13;359633107827987;51.122002;71.48692;366;38;279;TRUE;0.423;0.267;-2.163;3;89;23;1353;0;0;3.37;32
27/10/2022 10:24:11;27/10/2022 10:24:13;359633107827987;51.122037;71.486785;366;31;286;TRUE;0.423;0.267;-2.163;3;89;23;1353;0;0;3.37;32
27/10/2022 10:24:12;27/10/2022 10:24:15;359633107827987;51.122037;71.486785;366;31;286;TRUE;0.365;0.334;-2.092;3;89;22;1164;0;0;3.27;26
27/10/2022 10:24:12;27/10/2022 10:24:15;359633107827987;51.122052;71.486678;365;28;283;TRUE;0.365;0.334;-2.092;3;89;22;1164;0;0;3.27;26
27/10/2022 10:24:13;27/10/2022 10:24:15;359633107827987;51.122027;71.486612;362;24;280;TRUE;0.304;0.255;-2.159;3;89;23;1244;0;0;3.18;20
27/10/2022 10:24:13;27/10/2022 10:24:15;359633107827987;51.122027;71.486612;362;24;280;TRUE;0.304;0.255;-2.159;3;89;23;1244;0;0;3.18;20
27/10/2022 10:24:14;27/10/2022 10:24:18;359633107827987;51.122027;71.486543;361;18;284;TRUE;0.308;0.253;-2.167;3;89;24;1073;0;-1;3.34;17
27/10/2022 10:24:14;27/10/2022 10:24:18;359633107827987;51.122027;71.486543;361;18;284;TRUE;0.308;0.253;-2.167;3;89;24;1073;0;-1;3.34;17
27/10/2022 10:24:14;27/10/2022 10:24:16;359633107827987;51.122027;71.486543;361;18;284;TRUE;0.318;0.267;-2.029;3;89;24;1073;0;-1;3.34;17
27/10/2022 10:24:15;27/10/2022 10:24:18;359633107827987;51.122033;71.486492;361;15;291;TRUE;0.393;0.215;-2.069;3;89;24;1073;0;-1;3.34;17
27/10/2022 10:24:15;27/10/2022 10:24:18;359633107827987;51.122033;71.486492;361;15;291;TRUE;0.393;0.215;-2.069;3;89;24;1073;0;-1;3.34;17
27/10/2022 10:24:18;27/10/2022 10:24:19;359633107827987;51.122015;71.486402;359;7;266;TRUE;0.283;0.245;-2.287;3;89;35;2004;0;2;6.03;12
27/10/2022 10:24:19;27/10/2022 10:24:22;359633107827987;51.122;71.486355;358;12;240;TRUE;0.054;-0.152;-2.123;3;89;67;2303;0;-6;21.66;19
27/10/2022 10:24:19;27/10/2022 10:24:21;359633107827987;51.122;71.486355;358;12;240;TRUE;0.077;0.194;-2.183;3;89;67;2303;0;-6;21.66;19
27/10/2022 10:24:20;27/10/2022 10:24:22;359633107827987;51.121998;71.486285;357;16;256;TRUE;0.063;0.067;-2.214;3;89;74;2710;0;-3;21.76;26
27/10/2022 10:24:21;27/10/2022 10:24:22;359633107827987;51.122012;71.486183;356;23;270;TRUE;0.094;0.209;-2.163;3;89;66;2028;0;-2;24.78;32
27/10/2022 10:24:24;27/10/2022 10:24:27;359633107827987;51.12207;71.48576;355;33;274;TRUE;0.17;0.01;-2.105;3;89;72;2092;0;-7;16.22;44
27/10/2022 10:24:24;27/10/2022 10:24:26;359633107827987;51.12207;71.48576;355;33;274;TRUE;0.221;0.192;-2.206;3;89;72;2092;0;-7;16.22;44
27/10/2022 10:24:28;27/10/2022 10:24:30;359633107827987;51.122202;71.485053;350;46;282;TRUE;0.161;0.182;-2.098;3;89;97;1676;0;-3;18.73;51
27/10/2022 10:24:29;27/10/2022 10:24:31;359633107827987;51.122243;71.484842;349;52;284;TRUE;0.182;0.18;-2.125;3;89;70;1792;0;-4;22.97;54
27/10/2022 10:24:34;27/10/2022 10:24:36;359633107827987;51.122398;71.48376;349;58;283;TRUE;0.179;0.226;-2.201;3;89;39;2054;0;3;10.38;61
27/10/2022 10:24:39;27/10/2022 10:24:41;359633107827987;51.122562;71.482608;350;54;283;TRUE;0.252;0.212;-2.12;3;89;15;1824;0;1;3.55;58
27/10/2022 10:24:43;27/10/2022 10:24:45;359633107827987;51.122702;71.481838;351;49;291;TRUE;0.409;0.26;-2.09;3;89;20;1310;0;0;3.34;43
27/10/2022 10:24:43;27/10/2022 10:24:45;359633107827987;51.122702;71.481838;351;49;291;TRUE;0.409;0.26;-2.09;3;89;20;1310;0;0;3.34;43
27/10/2022 10:24:44;27/10/2022 10:24:50;359633107827987;51.122733;71.481677;351;44;294;TRUE;0.442;0.274;-2.111;3;90;22;1206;0;0;3.27;36
27/10/2022 10:24:44;27/10/2022 10:24:50;359633107827987;51.122733;71.481677;351;44;294;TRUE;0.442;0.274;-2.111;3;90;22;1206;0;0;3.27;36
27/10/2022 10:24:44;27/10/2022 10:24:46;359633107827987;51.122733;71.481677;351;44;294;TRUE;0.367;0.287;-2.173;3;90;22;1206;0;0;3.27;36
27/10/2022 10:24:45;27/10/2022 10:24:50;359633107827987;51.122755;71.481535;351;39;292;TRUE;0.423;0.381;-2.117;3;90;24;1271;0;0;3.52;30
27/10/2022 10:24:45;27/10/2022 10:24:50;359633107827987;51.122755;71.481535;351;39;292;TRUE;0.423;0.381;-2.117;3;90;24;1271;0;0;3.52;30
27/10/2022 10:24:46;27/10/2022 10:24:50;359633107827987;51.122773;71.481415;352;33;291;TRUE;0.399;0.411;-2.148;3;90;23;1128;0;2;3.06;23
27/10/2022 10:24:47;27/10/2022 10:24:50;359633107827987;51.122777;71.481332;352;26;292;TRUE;0.399;0.411;-2.148;3;90;23;1128;0;2;3.06;23
27/10/2022 10:24:47;27/10/2022 10:24:54;359633107827987;51.122777;71.481332;352;26;292;TRUE;0.186;0.322;-2.143;3;90;27;1116;0;-1;3.86;17
27/10/2022 10:24:48;27/10/2022 10:24:54;359633107827987;51.122807;71.481233;353;29;297;TRUE;0.186;0.322;-2.143;3;90;27;1116;0;-1;3.86;17
27/10/2022 10:24:48;27/10/2022 10:24:54;359633107827987;51.122807;71.481233;353;29;297;TRUE;0.338;0.268;-2.094;3;90;27;1116;0;-1;3.86;17
27/10/2022 10:24:49;27/10/2022 10:24:54;359633107827987;51.122822;71.48117;353;26;306;TRUE;0.338;0.268;-2.094;3;90;27;1116;0;-1;3.86;17
27/10/2022 10:24:49;27/10/2022 10:24:52;359633107827987;51.122822;71.48117;353;26;306;TRUE;0.299;0.21;-2.052;3;90;27;867;0;0;3.31;12
27/10/2022 10:24:49;27/10/2022 10:24:54;359633107827987;51.122822;71.48117;353;26;306;TRUE;0.315;0.17;-1.996;3;90;27;867;0;0;3.31;12
27/10/2022 10:24:49;27/10/2022 10:24:54;359633107827987;51.122822;71.48117;353;26;306;TRUE;0.315;0.17;-1.996;3;90;27;867;0;0;3.31;12
27/10/2022 10:24:50;27/10/2022 10:24:54;359633107827987;51.122833;71.48114;354;16;314;TRUE;0.23;0.152;-1.995;3;90;32;894;0;0;3.18;6
27/10/2022 10:24:52;27/10/2022 10:24:54;359633107827987;51.122957;71.481048;354;8;337;TRUE;0.189;0.078;-2.011;3;90;34;776;0;4;3.1;0
27/10/2022 10:24:54;27/10/2022 10:24:57;359633107827987;51.122972;71.481078;353;0;337;TRUE;0.176;0.084;-2.001;3;90;33;759;0;-2;2.86;0
27/10/2022 10:24:59;27/10/2022 10:25:01;359633107827987;51.122955;71.4811;353;0;337;TRUE;0.185;0.09;-1.993;3;91;32;752;0;0;2.81;0
27/10/2022 10:25:04;27/10/2022 10:25:06;359633107827987;51.122955;71.4811;353;0;337;TRUE;0.192;0.08;-1.985;3;91;32;747;0;0;2.83;0
27/10/2022 10:25:09;27/10/2022 10:25:11;359633107827987;51.122955;71.4811;353;0;337;TRUE;0.14;0.063;-2.011;3;91;32;750;0;-3;2.83;0
27/10/2022 10:25:10;27/10/2022 10:25:13;359633107827987;51.122937;71.481138;353;6;348;TRUE;0.132;0.08;-2.04;3;91;32;767;0;0;2.82;0
27/10/2022 10:25:13;27/10/2022 10:25:14;359633107827987;51.12297;71.48109;352;10;280;TRUE;-0.107;0.135;-2.198;3;92;87;2544;0;-2;19.92;15
27/10/2022 10:25:14;27/10/2022 10:25:15;359633107827987;51.122985;71.481027;351;14;279;TRUE;0.152;0.295;-2.087;3;92;67;2728;0;6;29.03;25
27/10/2022 10:25:16;27/10/2022 10:25:18;359633107827987;51.123028;71.480817;351;24;285;TRUE;0.208;0.107;-2.227;3;90;100;2682;0;-4;35.97;40
27/10/2022 10:25:18;27/10/2022 10:25:20;359633107827987;51.12308;71.480463;350;40;281;TRUE;-0.057;-0.09;-2.275;3;90;73;2256;0;-7;20.16;47
27/10/2022 10:25:19;27/10/2022 10:25:21;359633107827987;51.123093;71.480285;351;41;278;TRUE;0.324;0.212;-2.205;3;90;86;2378;0;-5;23.57;51
27/10/2022 10:25:23;27/10/2022 10:25:25;359633107827987;51.123172;71.479488;352;51;280;TRUE;0.242;0.268;-2.217;3;90;81;1944;0;-1;26;58
27/10/2022 10:25:24;27/10/2022 10:25:26;359633107827987;51.1232;71.479253;352;55;282;TRUE;0.36;0.282;-2.208;3;90;73;1934;0;3;15.29;60
27/10/2022 10:25:29;27/10/2022 10:25:32;359633107827987;51.12338;71.478048;352;55;283;TRUE;0.281;0.221;-2.085;3;90;27;1898;0;4;6.31;60
27/10/2022 10:25:34;27/10/2022 10:25:58;359633107827987;51.123527;71.476928;353;55;283;TRUE;0.386;0.408;-2.161;3;90;15;1780;0;0;3.33;55
27/10/2022 10:25:35;27/10/2022 10:27:04;359633107827987;51.123552;71.476735;353;55;283;TRUE;0.354;0.262;-2.164;3;90;14;1484;0;0;2.97;49
27/10/2022 10:25:36;27/10/2022 10:27:04;359633107827987;51.123552;71.476735;353;55;283;TRUE;0.354;0.262;-2.164;3;90;14;1484;0;0;2.97;49
27/10/2022 10:25:36;27/10/2022 10:27:04;359633107827987;51.123587;71.476548;353;54;284;TRUE;0.331;0.241;-2.096;3;90;21;1346;0;-7;3.52;44
27/10/2022 10:25:37;27/10/2022 10:26:22;359633107827987;51.123617;71.47637;353;49;287;TRUE;0.331;0.241;-2.096;3;90;21;1346;0;-7;3.52;44
27/10/2022 10:25:38;27/10/2022 10:26:22;359633107827987;51.123617;71.47637;353;49;287;TRUE;0.371;0.178;-2.114;3;90;21;1346;0;-7;3.52;44
27/10/2022 10:25:38;27/10/2022 10:26:22;359633107827987;51.123652;71.47621;353;46;289;TRUE;0.371;0.178;-2.114;3;90;21;1346;0;-7;3.52;44
27/10/2022 10:25:39;27/10/2022 10:26:22;359633107827987;51.123652;71.47621;353;46;289;TRUE;0.352;0.346;-2.189;3;90;21;1241;0;2;3.31;38
27/10/2022 10:25:39;27/10/2022 10:26:22;359633107827987;51.123683;71.476065;353;45;289;TRUE;0.352;0.346;-2.189;3;90;21;1241;0;2;3.31;38
27/10/2022 10:25:39;27/10/2022 10:25:58;359633107827987;51.123683;71.476065;353;45;289;TRUE;0.45;0.435;-2.01;3;90;23;1272;0;-5;3.58;30
27/10/2022 10:25:40;27/10/2022 10:26:22;359633107827987;51.123708;71.47595;353;40;293;TRUE;0.377;0.2;-2.101;3;90;23;1272;0;-5;3.58;30
27/10/2022 10:25:40;27/10/2022 10:26:05;359633107827987;51.123708;71.47595;353;40;293;TRUE;0.377;0.2;-2.101;3;90;23;1272;0;-5;3.58;30
27/10/2022 10:25:41;27/10/2022 10:26:05;359633107827987;51.123735;71.47585;354;36;297;TRUE;0.336;0.223;-2.043;3;90;23;1108;0;3;2.82;21
27/10/2022 10:25:41;27/10/2022 10:26:05;359633107827987;51.123735;71.47585;354;36;297;TRUE;0.336;0.223;-2.043;3;90;23;1108;0;3;2.82;21
27/10/2022 10:25:42;27/10/2022 10:26:05;359633107827987;51.123755;71.475768;354;32;293;TRUE;0.295;0.191;-1.978;3;90;25;876;0;-1;3.37;12
27/10/2022 10:25:42;27/10/2022 10:26:05;359633107827987;51.123755;71.475768;354;32;293;TRUE;0.295;0.191;-1.978;3;90;25;876;0;-1;3.37;12
27/10/2022 10:25:44;27/10/2022 10:26:05;359633107827987;51.12378;71.475675;353;22;288;TRUE;0.164;0.062;-2.058;3;91;29;859;0;5;3.03;5
27/10/2022 10:25:44;27/10/2022 10:25:58;359633107827987;51.12378;71.475675;353;22;288;TRUE;0.179;0.072;-2.027;3;91;29;859;0;5;3.03;5
27/10/2022 10:25:46;27/10/2022 10:26:05;359633107827987;51.123767;71.475705;353;9;300;TRUE;0.223;0.13;-2.005;3;91;32;790;0;-2;3.05;3
27/10/2022 10:25:49;27/10/2022 10:25:58;359633107827987;51.123757;71.475763;354;0;302;TRUE;0.138;0.061;-2.04;3;91;33;789;0;-1;2.92;1
27/10/2022 10:25:54;27/10/2022 10:26:05;359633107827987;51.123777;71.475697;353;16;272;TRUE;-0.06;-0.04;-2.161;3;92;65;2393;0;1;22.29;20
27/10/2022 10:25:54;27/10/2022 10:25:58;359633107827987;51.123777;71.475697;353;16;272;TRUE;0.093;0.143;-2.247;3;92;65;2393;0;1;22.29;20
27/10/2022 10:25:57;27/10/2022 10:26:05;359633107827987;51.123835;71.47536;355;32;279;TRUE;-0.028;0.044;-2.274;3;91;98;2493;0;-6;28.49;40
27/10/2022 10:25:59;27/10/2022 10:26:09;359633107827987;51.12386;71.47503;355;38;280;TRUE;0.069;0.013;-2.365;3;90;87;2392;0;0;33.64;50
27/10/2022 10:26:02;27/10/2022 10:26:22;359633107827987;51.123923;71.474348;356;47;283;TRUE;0.127;0.187;-2.19;3;90;61;2501;0;0;19.17;58
27/10/2022 10:26:04;27/10/2022 10:26:09;359633107827987;51.123982;71.473867;357;58;280;TRUE;0.047;0.122;-2.157;3;90;44;2212;0;0;12.28;66
27/10/2022 10:26:09;27/10/2022 10:26:11;359633107827987;51.124163;71.472585;356;65;284;TRUE;0.4;0.314;-2.262;3;91;26;2076;0;0;6.78;67
27/10/2022 10:26:11;27/10/2022 10:26:22;359633107827987;51.124215;71.472087;355;66;277;TRUE;0.319;0.277;-2.205;3;91;14;1983;0;3;3.61;61
27/10/2022 10:26:11;27/10/2022 10:26:22;359633107827987;51.124215;71.472087;355;66;277;TRUE;0.319;0.277;-2.205;3;91;14;1983;0;3;3.61;61
27/10/2022 10:26:14;27/10/2022 10:27:04;359633107827987;51.124288;71.471628;353;54;283;TRUE;0.351;0.285;-2.054;3;91;18;1836;0;0;4.21;57
27/10/2022 10:26:14;27/10/2022 10:26:28;359633107827987;51.124328;71.47142;353;53;284;TRUE;0.322;0.281;-2.109;3;91;20;1732;0;0;4.3;54
27/10/2022 10:26:15;27/10/2022 10:27:04;359633107827987;51.124368;71.47122;352;51;287;TRUE;0.314;0.33;-2.128;3;91;20;1732;0;0;4.3;54
27/10/2022 10:26:16;27/10/2022 10:27:04;359633107827987;51.124368;71.47122;352;51;287;TRUE;0.314;0.33;-2.128;3;91;20;1732;0;0;4.3;54
27/10/2022 10:26:16;27/10/2022 10:27:04;359633107827987;51.124412;71.471027;352;51;290;TRUE;0.443;0.406;-2.119;3;91;21;1531;0;14;3.92;49
27/10/2022 10:26:16;27/10/2022 10:27:04;359633107827987;51.124412;71.471027;352;51;290;TRUE;0.443;0.406;-2.119;3;91;21;1531;0;14;3.92;49
27/10/2022 10:26:17;27/10/2022 10:27:04;359633107827987;51.124453;71.470845;352;50;290;TRUE;0.375;0.259;-2.039;3;91;21;1331;0;11;3.38;39
27/10/2022 10:26:18;27/10/2022 10:27:00;359633107827987;51.12449;71.470685;351;44;291;TRUE;0.375;0.259;-2.039;3;91;21;1331;0;11;3.38;39
27/10/2022 10:26:18;27/10/2022 10:27:00;359633107827987;51.12449;71.470685;351;44;291;TRUE;0.297;0.138;-2.134;3;91;24;1548;0;10;4.12;35
27/10/2022 10:26:18;27/10/2022 10:27:00;359633107827987;51.12449;71.470685;351;44;291;TRUE;0.297;0.138;-2.134;3;91;24;1548;0;10;4.12;35
27/10/2022 10:26:19;27/10/2022 10:27:00;359633107827987;51.124522;71.47054;351;41;289;TRUE;0.333;0.357;-2.242;3;91;20;1324;0;9;3.53;31
27/10/2022 10:26:19;27/10/2022 10:27:00;359633107827987;51.124522;71.47054;351;41;289;TRUE;0.333;0.357;-2.242;3;91;20;1324;0;9;3.53;31
27/10/2022 10:26:20;27/10/2022 10:26:28;359633107827987;51.12454;71.470417;351;36;287;TRUE;0.284;0.541;-2.212;3;91;20;1324;0;9;3.53;31
27/10/2022 10:26:23;27/10/2022 10:27:00;359633107827987;51.12458;71.470225;351;25;282;TRUE;0.262;0.145;-2.152;3;91;21;1329;0;6;3.44;23
27/10/2022 10:26:24;27/10/2022 10:26:38;359633107827987;51.124613;71.470073;351;22;286;TRUE;0.053;0.027;-2.125;3;91;21;1267;0;5;3.3;21
27/10/2022 10:26:28;27/10/2022 10:27:00;359633107827987;51.124655;71.46984;350;22;275;TRUE;0.185;0.349;-2.329;3;91;82;2105;0;3;21.57;32
27/10/2022 10:26:29;27/10/2022 10:26:38;359633107827987;51.124677;71.469647;348;24;276;TRUE;0.141;0.198;-2.085;3;90;59;1802;0;2;14.29;37
27/10/2022 10:26:32;27/10/2022 10:27:00;359633107827987;51.12472;71.469375;347;36;282;TRUE;0.077;0.099;-2.173;3;90;49;1884;0;-3;10.1;40
27/10/2022 10:26:34;27/10/2022 10:26:55;359633107827987;51.124807;71.468907;346;41;287;TRUE;0.339;0.378;-2.241;3;90;60;2230;0;-7;16;46
27/10/2022 10:26:39;27/10/2022 10:26:55;359633107827987;51.125052;71.468005;341;51;293;TRUE;0.147;0.072;-2.189;3;90;100;1824;0;3;20;56
27/10/2022 10:26:44;27/10/2022 10:26:55;359633107827987;51.125357;71.467022;336;55;295;TRUE;0.12;0.24;-2.241;3;91;47;1965;0;-2;11.24;58
27/10/2022 10:26:49;27/10/2022 10:26:55;359633107827987;51.125675;71.466053;333;53;296;TRUE;0.168;0.137;-2.049;3;91;45;1983;0;0;10.17;60
27/10/2022 10:26:54;27/10/2022 10:27:00;359633107827987;51.125892;71.465198;331;64;290;TRUE;0.19;0.095;-2.102;3;91;42;2020;0;-1;10.6;62
27/10/2022 10:26:54;27/10/2022 10:26:56;359633107827987;51.125948;71.46496;330;65;289;TRUE;0.247;0.2;-2.114;3;91;41;2031;0;0;10.16;62
27/10/2022 10:26:59;27/10/2022 10:27:02;359633107827987;51.126248;71.463707;334;66;296;TRUE;0.341;0.292;-2.089;3;91;34;2080;0;-1;8.36;62
27/10/2022 10:27:04;27/10/2022 10:27:06;359633107827987;51.126543;71.462663;341;57;291;TRUE;0.254;0.204;-2.31;3;91;45;2030;0;-4;11.32;63
27/10/2022 10:27:09;27/10/2022 10:27:12;359633107827987;51.126858;71.461667;342;52;299;TRUE;0.212;0.415;-2.13;3;91;15;1951;0;0;3.55;60
27/10/2022 10:27:14;27/10/2022 10:27:16;359633107827987;51.127197;71.460672;343;55;296;TRUE;0.321;0.357;-2.126;3;91;32;1924;0;0;7.6;59
27/10/2022 10:27:19;27/10/2022 10:27:21;359633107827987;51.127445;71.459603;344;54;294;TRUE;0.272;0.095;-2.226;3;90;15;1764;0;0;3.29;55
27/10/2022 10:27:23;27/10/2022 10:27:25;359633107827987;51.127708;71.458893;345;53;307;TRUE;0.273;-0.022;-2.232;3;90;45;1723;0;0;9.57;53
27/10/2022 10:27:24;27/10/2022 10:27:26;359633107827987;51.127803;71.458735;345;55;313;TRUE;0.24;0.032;-2.159;3;90;43;1552;0;0;5.63;53
27/10/2022 10:27:26;27/10/2022 10:27:28;359633107827987;51.127998;71.458483;346;55;323;TRUE;0.202;-0.17;-2.119;3;90;17;1490;0;0;3.35;50
27/10/2022 10:27:27;27/10/2022 10:27:30;359633107827987;51.1281;71.458395;347;56;324;TRUE;0.344;0.131;-2.084;3;90;17;1490;0;0;3.35;50
27/10/2022 10:27:27;27/10/2022 10:27:30;359633107827987;51.1281;71.458395;347;56;324;TRUE;0.344;0.131;-2.084;3;90;17;1490;0;0;3.35;50
27/10/2022 10:27:28;27/10/2022 10:27:37;359633107827987;51.128192;71.458298;347;56;325;TRUE;0.334;0.189;-2.086;3;90;19;1441;0;-3;3.36;48
27/10/2022 10:27:28;27/10/2022 10:27:37;359633107827987;51.128192;71.458298;347;56;325;TRUE;0.334;0.189;-2.086;3;90;19;1441;0;-3;3.36;48
27/10/2022 10:27:29;27/10/2022 10:27:37;359633107827987;51.128287;71.458255;347;55;329;TRUE;0.282;0.373;-2.197;3;90;21;1337;0;-3;3.6;44
27/10/2022 10:27:30;27/10/2022 10:27:37;359633107827987;51.128358;71.458203;349;44;332;TRUE;0.282;0.373;-2.197;3;90;21;1337;0;-3;3.6;44
27/10/2022 10:27:32;27/10/2022 10:27:37;359633107827987;51.128517;71.458123;349;36;343;TRUE;0.334;0.097;-2.104;3;90;23;1299;0;-3;3;35
27/10/2022 10:27:34;27/10/2022 10:27:46;359633107827987;51.128663;71.458085;348;32;352;TRUE;0.412;0.451;-2.134;3;90;20;1324;0;-3;3.32;32
27/10/2022 10:27:34;27/10/2022 10:27:46;359633107827987;51.128663;71.458085;348;32;352;TRUE;0.412;0.451;-2.134;3;90;20;1324;0;-3;3.32;32
27/10/2022 10:27:34;27/10/2022 10:27:39;359633107827987;51.128663;71.458085;348;32;352;TRUE;0.458;0.489;-2.234;3;90;21;1203;0;-1;3.32;29
27/10/2022 10:27:35;27/10/2022 10:27:42;359633107827987;51.128733;71.458075;348;28;354;TRUE;0.385;0.254;-2.131;3;90;21;1203;0;-1;3.32;29
27/10/2022 10:27:35;27/10/2022 10:27:42;359633107827987;51.128733;71.458075;348;28;354;TRUE;0.385;0.254;-2.131;3;90;21;1203;0;-1;3.32;29
27/10/2022 10:27:36;27/10/2022 10:27:42;359633107827987;51.128798;71.45806;348;25;357;TRUE;0.41;0.256;-2.099;3;90;22;1085;0;-3;3.04;23
27/10/2022 10:27:36;27/10/2022 10:27:42;359633107827987;51.128798;71.45806;348;25;357;TRUE;0.41;0.256;-2.099;3;90;22;1085;0;-3;3.04;23
27/10/2022 10:27:37;27/10/2022 10:27:42;359633107827987;51.128848;71.458067;348;21;3;TRUE;0.272;0.131;-2.023;3;90;28;1040;0;-4;3.33;16
27/10/2022 10:27:37;27/10/2022 10:27:42;359633107827987;51.128848;71.458067;348;21;3;TRUE;0.272;0.131;-2.023;3;90;28;1040;0;-4;3.33;16
